name,url,city
115. Parque del Cangrejo Azul,https://www.tripadvisor.co/Attraction_Review-g297476-d10223800-Reviews-Parque_del_Cangrejo_Azul-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
116. San Lázaro Distrito de Artes,https://www.tripadvisor.co/Attraction_Review-g297476-d10292172-Reviews-San_Lazaro_Distrito_de_Artes-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
"117. Monumento a JuanPablo II,Cartagena",https://www.tripadvisor.co/Attraction_Review-g297476-d10441537-Reviews-Monumento_a_JuanPablo_II_Cartagena-Cartagena_Cartagena_District_Bolivar_Departme.html,Cartagena
118. Iglesia de la Tercera Orden,https://www.tripadvisor.co/Attraction_Review-g297476-d10306358-Reviews-Iglesia_de_la_Tercera_Orden-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
119. Real Experience Carategna,https://www.tripadvisor.co/Attraction_Review-g297476-d20326634-Reviews-Real_Experience_Carategna-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
120. Baluarte de San Pedro Martir,https://www.tripadvisor.co/Attraction_Review-g297476-d12399718-Reviews-Baluarte_de_San_Pedro_Martir-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
121. Spa y Peluqueria Denis,https://www.tripadvisor.co/Attraction_Review-g297476-d23460833-Reviews-Denis_Martinez_Peluqueria_Spa-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
122. Aqoral Spa,https://www.tripadvisor.co/Attraction_Review-g297476-d19091499-Reviews-Aqoral_Spa-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
123. Iglesia San Roque,https://www.tripadvisor.co/Attraction_Review-g297476-d10306338-Reviews-Iglesia_San_Roque-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
124. Baluarte de San José,https://www.tripadvisor.co/Attraction_Review-g297476-d12392809-Reviews-Baluarte_de_San_Jose-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
125. Horses Cartagena Tours,https://www.tripadvisor.co/Attraction_Review-g297476-d15672425-Reviews-Horses_Cartagena_Tours-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
126. Escultura de Adolfo Mejia,https://www.tripadvisor.co/Attraction_Review-g297476-d11897916-Reviews-Escultura_de_Adolfo_Mejia-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
127. Baluarte de Santiago Apóstol,https://www.tripadvisor.co/Attraction_Review-g297476-d12579790-Reviews-Baluarte_de_Santiago_Apostol-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
128. Baluarte de San Juan Evangelista,https://www.tripadvisor.co/Attraction_Review-g297476-d12439545-Reviews-Baluarte_de_San_Juan_Evangelista-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
129. Cartagena Autentica Experiences,https://www.tripadvisor.co/Attraction_Review-g297476-d23803152-Reviews-Cartagena_Autentica_Experiences-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
130. Donde Fidel Salsa Club,https://www.tripadvisor.co/Attraction_Review-g297476-d1526110-Reviews-Donde_Fidel_Salsa_Club-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
131. VIP Service Taxi,https://www.tripadvisor.co/Attraction_Review-g297476-d12387582-Reviews-VIP_Service_Taxi-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
2022,https://www.tripadvisor.co/Attraction_Review-g297476-d6538276-Reviews-Blue_Sailing-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
132. Blue Sailing,https://www.tripadvisor.co/Attraction_Review-g297476-d6538276-Reviews-Blue_Sailing-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
